Wall time,Step,Value
1595555973.9964054,35350,26.969459533691406
1595556083.8808975,35400,26.78786849975586
1595556199.7326033,35450,26.63886070251465
1595556312.4429216,35500,26.565744400024414
1595556428.0702982,35550,25.788917541503906
1595556784.510705,35700,27.350994110107422
1595556898.1724124,35750,28.155757904052734
1595557010.2216702,35800,28.074575424194336
1595557240.687541,35900,27.124143600463867
1595557354.402391,35950,25.454158782958984
1595557571.805686,36050,27.380022048950195
1595557689.26895,36100,26.064739227294922
1595557807.7964282,36150,25.75236701965332
1595557922.5205102,36200,28.459218978881836
1595558036.3552487,36250,27.355676651000977
1595558146.8357313,36300,26.388402938842773
1595558483.1644368,36450,25.571136474609375
1595558603.8852637,36500,25.61216163635254
1595558708.359208,36550,25.5085506439209
1595558823.5958145,36600,25.831573486328125
1595559052.1171691,36700,28.07323455810547
1595559169.6792653,36750,27.26011848449707
1595559278.1000571,36800,27.583309173583984
1595559504.043949,36900,25.90554428100586
1595559624.420702,36950,25.956281661987305
1595559738.9275725,37000,26.021976470947266
1595559850.21348,37050,27.449939727783203
1595559967.941653,37100,26.898366928100586
1595560078.0980237,37150,29.39608383178711
1595560197.7930384,37200,26.877168655395508
1595560315.2192192,37250,25.815689086914062
1595560428.0276828,37300,25.432384490966797
1595560543.9022484,37350,30.0377254486084
1595560762.0462925,37450,26.895938873291016
1595560874.2244914,37500,25.92884063720703
1595560980.8496346,37550,26.16989517211914
1595561100.3624406,37600,29.600345611572266
1595561216.1794314,37650,27.132078170776367
1595561327.1000862,37700,28.984935760498047
1595561434.7648218,37750,27.037240982055664
1595561548.2222857,37800,25.719348907470703
1595561883.478569,37950,29.334190368652344
1595562002.813147,38000,28.491100311279297
1595562222.7568474,38100,28.478878021240234
1595562334.640566,38150,27.946882247924805
1595562450.172785,38200,26.109107971191406
1595562566.6351428,38250,26.044286727905273
1595562683.363175,38300,26.059200286865234
1595562800.6851132,38350,25.673439025878906
1595563023.9691393,38450,25.68023109436035
1595563146.3612642,38500,28.446592330932617
1595563265.23486,38550,27.88169288635254
1595563378.9803262,38600,27.798683166503906
1595563502.2317355,38650,28.657167434692383
1595563623.0320187,38700,28.09299659729004
1595563738.8320804,38750,28.6567325592041
1595563849.5434968,38800,26.769161224365234
1595564184.3079028,38950,25.98183250427246
1595564301.8047297,39000,25.493696212768555
1595564534.5988297,39100,27.294734954833984
1595564635.8412664,39150,26.920684814453125
1595564750.5357027,39200,28.654891967773438
1595564863.1406407,39250,27.750200271606445
1595564965.055678,39300,26.14189910888672
1595565076.7140992,39350,26.008991241455078
1595565298.1458695,39450,25.536449432373047
1595565422.586358,39500,29.636104583740234
1595565538.9506772,39550,28.528310775756836
1595565648.7948034,39600,27.606069564819336
1595565750.7575479,39650,26.749378204345703
1595565856.1721344,39700,26.275646209716797
1595565968.2007213,39750,26.41421127319336
1595566080.4582267,39800,25.849376678466797
1595566201.1579764,39850,30.532987594604492
1595566311.8237329,39900,27.356348037719727
1595566422.6420987,39950,26.90243911743164
1595566531.0844913,40000,26.05419158935547
1595566757.1557615,40100,25.359764099121094
1595566993.7842822,40200,28.23777961730957
1595567105.7136698,40250,26.74894905090332
